date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,obos_main,Dealer_Hedging,Dealer_self,Foreign_Investor,Investment_Trust
2021-07-26,1476,325184,195273122,606.0,608.0,597.0,600.0,-6.0,325,457893.0,-2115.0,-9489.0,-143090.0,1000.0
2021-07-27,1476,454719,273700744,600.0,606.0,600.0,600.0,0.0,427,596269.0,1000.0,3000.0,-8304.0,12000.0
2021-07-28,1476,625917,376917395,608.0,609.0,595.0,606.0,6.0,616,707191.0,-5000.0,26000.0,103618.0,29329.0
2021-07-29,1476,823962,503625800,611.0,615.0,603.0,615.0,9.0,865,788646.0,3180.0,12999.0,220742.0,79777.0
2021-07-30,1476,811720,492969238,617.0,617.0,601.0,610.0,-5.0,798,565386.0,-3000.0,-4111.0,-174571.0,23851.0
2021-08-02,1476,883257,532929332,614.0,615.0,586.0,615.0,5.0,898,904538.0,900.0,-1000.0,429590.0,-299051.0
2021-08-03,1476,514724,316024679,625.0,625.0,607.0,615.0,0.0,575,502813.0,-960.0,-5000.0,159346.0,-93345.0
2021-08-04,1476,731706,452077803,619.0,622.0,612.0,620.0,5.0,698,693980.0,2442.0,26413.0,-83138.0,-29252.0
2021-08-05,1476,719349,441843293,620.0,621.0,610.0,614.0,-6.0,727,751877.0,1000.0,-2000.0,-219138.0,98699.0
2021-08-06,1476,1175259,707237722,610.0,610.0,590.0,603.0,-11.0,1132,1086951.0,2680.0,-11143.0,-79616.0,-195000.0
2021-08-09,1476,531858,318307070,594.0,609.0,590.0,599.0,-4.0,558,462777.0,-1000.0,-19000.0,62301.0,-51000.0
2021-08-10,1476,963984,568053298,596.0,600.0,581.0,589.0,-10.0,1048,1189344.0,-1000.0,-3694.0,-421026.0,1000.0
2021-08-11,1476,1346858,773472520,581.0,587.0,570.0,572.0,-17.0,1512,1196670.0,-6391.0,26257.0,-347065.0,-161000.0
2021-08-12,1476,1684665,942826981,562.0,572.0,550.0,567.0,-5.0,1734,1437055.0,3984.0,20420.0,-444796.0,34000.0
2021-08-13,1476,536049,297559489,555.0,567.0,547.0,552.0,0.0,802,687066.0,2537.0,52.0,-305965.0,23000.0
2021-08-16,1476,978281,522000132,543.0,544.0,525.0,537.0,-15.0,1121,875262.0,-5510.0,-11785.0,8400.0,-10000.0
2021-08-17,1476,870945,466637655,535.0,549.0,526.0,531.0,-6.0,917,1043094.0,-3135.0,-18133.0,-330777.0,0.0
2021-08-18,1476,1319707,703601252,531.0,545.0,517.0,540.0,9.0,1317,1159639.0,7129.0,-6781.0,-221536.0,5000.0
2021-08-19,1476,1257805,650274485,528.0,531.0,503.0,510.0,-30.0,1556,1156317.0,-3831.0,-17056.0,-109086.0,1000.0
2021-08-20,1476,1234465,657159379,516.0,548.0,515.0,535.0,25.0,1244,1261155.0,-1900.0,7116.0,52247.0,89.0
2021-08-23,1476,881583,480822445,535.0,555.0,531.0,543.0,8.0,998,1101172.0,5988.0,-9476.0,-184215.0,0.0
2021-08-24,1476,557488,301498004,543.0,547.0,534.0,542.0,-1.0,552,446328.0,-2000.0,-2404.0,29408.0,-14000.0
2021-08-25,1476,795047,442597764,549.0,561.0,545.0,558.0,16.0,775,900641.0,7000.0,7121.0,-200214.0,53.0
2021-08-26,1476,322763,177480244,554.0,558.0,541.0,550.0,-8.0,380,338689.0,-8000.0,-2151.0,-113197.0,0.0
2021-08-27,1476,874862,475454860,551.0,551.0,538.0,542.0,-8.0,820,882750.0,-2026.0,17168.0,-242470.0,0.0
2021-08-30,1476,688810,386367911,542.0,568.0,541.0,565.0,23.0,744,795419.0,7450.0,431.0,-115717.0,0.0
2021-08-31,1476,748287,413561886,557.0,557.0,543.0,557.0,-8.0,664,702183.0,-8003.0,-22277.0,-162218.0,0.0
2021-09-01,1476,523420,294032167,550.0,570.0,550.0,559.0,2.0,495,523700.0,4000.0,764.0,-127644.0,70000.0
2021-09-02,1476,475134,263733963,557.0,562.0,550.0,556.0,-3.0,417,537331.0,-4000.0,-18448.0,-227455.0,-15698.0
2021-09-03,1476,842890,483116738,557.0,580.0,557.0,577.0,21.0,840,713772.0,20100.0,-13703.0,223349.0,47701.0
2021-09-06,1476,870513,504598811,575.0,586.0,567.0,576.0,-1.0,883,794511.0,-21000.0,3358.0,-181525.0,-420.0
2021-09-07,1476,354182,202819686,576.0,584.0,566.0,572.0,-4.0,320,238226.0,-7000.0,413.0,-50331.0,7901.0
2021-09-08,1476,714589,402179478,575.0,575.0,556.0,562.0,-10.0,642,720124.0,-7002.0,-24821.0,-226801.0,-114000.0
2021-09-09,1476,1076035,619630243,562.0,583.0,562.0,578.0,16.0,1005,1101658.0,13000.0,-24181.0,-142870.0,274000.0
2021-09-10,1476,1698459,1020649913,586.0,609.0,583.0,606.0,28.0,1744,1364385.0,7410.0,33383.0,186862.0,435000.0
2021-09-13,1476,773919,470077517,599.0,614.0,597.0,606.0,0.0,811,763404.0,-9000.0,6146.0,-101656.0,106000.0
2021-09-14,1476,1566617,966856852,610.0,630.0,606.0,612.0,6.0,1641,1193698.0,9813.0,17143.0,-132513.0,390000.0
2021-09-15,1476,1214726,754675780,614.0,629.0,608.0,620.0,8.0,1373,1054273.0,6657.0,-28001.0,59623.0,33000.0
2021-09-16,1476,775479,471872487,608.0,615.0,603.0,608.0,-12.0,1435,678015.0,-21000.0,-4952.0,-201000.0,24000.0
2021-09-17,1476,761579,463962570,608.0,614.0,595.0,614.0,6.0,618,734852.0,-5778.0,3287.0,-2094.0,52595.0
2021-09-22,1476,577097,344585917,603.0,608.0,593.0,595.0,-19.0,678,584744.0,-1000.0,-35330.0,13584.0,4000.0
2021-09-23,1476,843024,508748615,602.0,613.0,596.0,600.0,5.0,1156,889122.0,2000.0,-5113.0,-116755.0,0.0
2021-09-24,1476,971271,593698772,604.0,618.0,600.0,615.0,15.0,994,1019197.0,5100.0,-23630.0,218000.0,4000.0
2021-09-27,1476,393087,240588858,616.0,620.0,605.0,611.0,-4.0,457,521537.0,-6004.0,-4145.0,-57900.0,0.0
2021-09-28,1476,538254,330083449,611.0,622.0,607.0,610.0,-1.0,519,453825.0,12184.0,-11594.0,-46375.0,5000.0
2021-09-29,1476,472160,284393763,610.0,610.0,593.0,607.0,-3.0,541,308777.0,-14991.0,-43718.0,-24899.0,26000.0
2021-09-30,1476,391407,238531359,610.0,618.0,604.0,607.0,0.0,523,280533.0,-2000.0,-508.0,-29935.0,26000.0
2021-10-01,1476,432421,257016793,602.0,608.0,590.0,591.0,-16.0,566,339202.0,2868.0,-6150.0,-142202.0,37000.0
2021-10-04,1476,730114,438803849,597.0,608.0,593.0,598.0,7.0,757,811204.0,4000.0,8745.0,63123.0,5000.0
2021-10-05,1476,805811,483711470,607.0,607.0,585.0,604.0,6.0,958,670927.0,-5762.0,-10467.0,243563.0,67000.0
2021-10-06,1476,1039804,612415966,604.0,605.0,580.0,580.0,-24.0,1265,1171424.0,-2004.0,-73852.0,-347959.0,2000.0
2021-10-07,1476,761278,454274055,596.0,604.0,586.0,594.0,14.0,681,796560.0,3000.0,17771.0,97678.0,6000.0
2021-10-08,1476,2047895,1166713426,593.0,593.0,560.0,571.0,-23.0,2172,1609781.0,-7430.0,16772.0,-660466.0,-26000.0
2021-10-12,1476,1321201,738582674,565.0,578.0,552.0,558.0,-13.0,1455,1326550.0,-2000.0,23306.0,-103198.0,-57000.0
2021-10-13,1476,558490,314256524,562.0,569.0,560.0,561.0,3.0,564,693979.0,-2000.0,8890.0,29342.0,-42000.0
2021-10-14,1476,504149,283664598,562.0,569.0,552.0,561.0,0.0,533,573203.0,-4100.0,4115.0,-180186.0,-51000.0
2021-10-15,1476,931025,517246812,570.0,570.0,551.0,553.0,-8.0,989,1047853.0,-2000.0,9453.0,-527927.0,-8000.0
2021-10-18,1476,628742,354414516,556.0,569.0,556.0,563.0,10.0,632,702973.0,2000.0,8299.0,44016.0,-75585.0
2021-10-19,1476,520283,295654221,566.0,573.0,561.0,573.0,10.0,495,457349.0,-2000.0,1943.0,827.0,5000.0
2021-10-20,1476,681050,392780101,576.0,581.0,569.0,581.0,8.0,612,599813.0,11602.0,-40185.0,-72865.0,93000.0
2021-10-21,1476,575215,335830233,587.0,590.0,575.0,583.0,2.0,583,534072.0,3000.0,14530.0,-138189.0,120000.0
2021-10-22,1476,399028,229752393,583.0,583.0,572.0,573.0,-10.0,375,339448.0,-1000.0,650.0,-102243.0,2000.0
2021-10-25,1476,380571,221618470,577.0,587.0,573.0,582.0,9.0,450,422137.0,2000.0,35725.0,28744.0,1000.0
2021-10-26,1476,860090,513011698,585.0,604.0,583.0,599.0,17.0,1035,935130.0,2441.0,34631.0,35117.0,160000.0
2021-10-27,1476,453714,273496522,599.0,607.0,596.0,606.0,7.0,585,598257.0,38.0,-1426.0,-73821.0,8000.0
2021-10-28,1476,412826,250949474,607.0,615.0,604.0,609.0,3.0,442,455450.0,119.0,-1288.0,147683.0,-1000.0
2021-10-29,1476,361809,219251652,609.0,612.0,601.0,607.0,-2.0,337,249764.0,-950.0,-13966.0,-7500.0,1000.0
2021-11-01,1476,384645,235761297,613.0,624.0,605.0,610.0,3.0,517,349259.0,-944.0,-3516.0,81000.0,30000.0
2021-11-02,1476,588826,358337840,615.0,617.0,599.0,607.0,-3.0,835,682295.0,-1998.0,-3289.0,55595.0,0.0
2021-11-03,1476,447055,266184567,608.0,609.0,588.0,594.0,-13.0,1126,418267.0,-1000.0,28577.0,3215.0,-54000.0
2021-11-04,1476,654643,388652359,600.0,606.0,584.0,598.0,4.0,558,711978.0,-1000.0,65920.0,-71832.0,-81000.0
2021-11-05,1476,655965,392690651,595.0,606.0,588.0,605.0,7.0,613,696509.0,7000.0,24450.0,-131584.0,102000.0
2021-11-08,1476,1098456,686649211,612.0,635.0,611.0,620.0,15.0,1281,695774.0,4635.0,8392.0,67400.0,125000.0
2021-11-09,1476,1095725,688512825,636.0,637.0,618.0,635.0,15.0,1285,880633.0,2000.0,59670.0,196623.0,34551.0
2021-11-10,1476,2619049,1725605078,631.0,672.0,631.0,663.0,28.0,2809,1835900.0,20705.0,44141.0,819517.0,9000.0
2021-11-11,1476,999663,656547955,644.0,666.0,641.0,658.0,-5.0,2173,714733.0,-17967.0,26946.0,-150895.0,28000.0
2021-11-12,1476,1060422,686673955,660.0,660.0,642.0,644.0,-14.0,2593,1181645.0,-3959.0,30025.0,-400000.0,259000.0
2021-11-15,1476,585941,379641392,646.0,656.0,640.0,650.0,6.0,709,580721.0,2159.0,-9017.0,56810.0,31000.0
2021-11-16,1476,384674,250121620,645.0,653.0,644.0,653.0,3.0,534,396963.0,-1951.0,13998.0,133334.0,4000.0
2021-11-17,1476,779229,502074602,651.0,662.0,639.0,642.0,-11.0,778,747189.0,-3033.0,-10000.0,-156058.0,-116000.0
2021-11-18,1476,472936,303862951,650.0,650.0,640.0,640.0,-2.0,493,589028.0,2100.0,-9242.0,54.0,-31000.0
2021-11-19,1476,589339,373789293,640.0,648.0,631.0,633.0,-7.0,680,709665.0,-923.0,24999.0,-132260.0,-38000.0
2021-11-22,1476,490806,307897342,634.0,636.0,621.0,629.0,-4.0,547,635862.0,1000.0,16154.0,-193456.0,-8000.0
2021-11-23,1476,351681,219614409,626.0,633.0,621.0,622.0,-7.0,471,413551.0,0.0,-25367.0,-89316.0,17000.0
2021-11-24,1476,875541,535632939,620.0,624.0,605.0,611.0,-11.0,1025,952741.0,1286.0,20982.0,-157480.0,-46000.0
2021-11-25,1476,382825,233249325,611.0,616.0,603.0,608.0,-3.0,425,499734.0,1000.0,4351.0,-71737.0,-56000.0
2021-11-26,1476,468641,282642867,605.0,610.0,600.0,601.0,-7.0,590,518946.0,-1102.0,-1339.0,-141007.0,-60000.0
2021-11-29,1476,961458,567276197,596.0,599.0,586.0,589.0,-12.0,1229,812018.0,888.0,-18787.0,-371229.0,-124000.0
2021-11-30,1476,1735520,1016607517,591.0,595.0,581.0,581.0,-8.0,1570,1428522.0,1658.0,-33693.0,-389302.0,-250000.0
2021-12-01,1476,1398868,814552237,580.0,591.0,574.0,585.0,4.0,1410,1316632.0,15246.0,7864.0,-179830.0,-381000.0
2021-12-02,1476,756400,439583681,586.0,586.0,576.0,581.0,-4.0,802,851373.0,819.0,-1000.0,-218410.0,-18000.0
2021-12-03,1476,1069746,631092568,588.0,597.0,578.0,591.0,10.0,1111,1218459.0,7859.0,39685.0,-340355.0,107000.0
2021-12-06,1476,570468,338471392,591.0,596.0,589.0,593.0,2.0,668,671909.0,-4262.0,16000.0,-235022.0,48000.0
2021-12-07,1476,1442154,880948713,600.0,618.0,593.0,615.0,22.0,1496,1235788.0,11019.0,15127.0,185113.0,69000.0
2021-12-08,1476,1235090,767385553,617.0,626.0,615.0,622.0,7.0,1303,1137169.0,-7456.0,26477.0,22952.0,165000.0
2021-12-09,1476,1211705,758950063,626.0,632.0,619.0,629.0,7.0,1849,1154929.0,-2547.0,-2000.0,601562.0,779.0
2021-12-10,1476,814891,505477678,626.0,627.0,611.0,618.0,-11.0,1190,858352.0,-1931.0,0.0,-43457.0,37000.0
2021-12-13,1476,505114,315213772,621.0,628.0,617.0,620.0,2.0,1237,698620.0,-140.0,-1000.0,-46156.0,150000.0
2021-12-14,1476,336728,208542037,615.0,625.0,615.0,615.0,-5.0,485,392487.0,620.0,5932.0,5881.0,1000.0
2021-12-15,1476,502440,308106352,619.0,620.0,606.0,612.0,-3.0,662,528978.0,1644.0,-63068.0,19259.0,1000.0
2021-12-16,1476,379785,233020502,618.0,622.0,610.0,612.0,0.0,535,460024.0,-2664.0,12000.0,-21949.0,0.0
2021-12-17,1476,505291,309733939,618.0,619.0,610.0,610.0,-2.0,527,600569.0,154.0,-14000.0,67613.0,-41000.0
2021-12-20,1476,297639,181757632,610.0,617.0,606.0,611.0,1.0,411,335048.0,-2632.0,-18183.0,41264.0,-1000.0
2021-12-21,1476,604809,374136555,613.0,624.0,612.0,620.0,9.0,616,619962.0,7066.0,-6994.0,145437.0,-17000.0
2021-12-22,1476,271407,168555546,627.0,627.0,617.0,620.0,0.0,327,284569.0,-2336.0,-5833.0,-22018.0,17000.0
2021-12-23,1476,158513,98489679,621.0,624.0,618.0,620.0,0.0,230,184939.0,252.0,4137.0,36500.0,0.0
2021-12-24,1476,344853,216341588,626.0,630.0,623.0,625.0,5.0,510,473362.0,7154.0,-2000.0,221920.0,-1000.0
2021-12-27,1476,215129,135575520,625.0,633.0,625.0,628.0,3.0,350,271434.0,-3000.0,-2482.0,43000.0,0.0
2021-12-28,1476,345357,217368205,628.0,633.0,623.0,630.0,2.0,452,356311.0,-1999.0,-5995.0,-14490.0,-29000.0
2021-12-29,1476,250634,157983792,630.0,636.0,627.0,627.0,-3.0,515,288448.0,0.0,28029.0,-32678.0,8000.0
2021-12-30,1476,382771,242663309,630.0,639.0,628.0,631.0,4.0,547,302841.0,6592.0,6000.0,80962.0,-15000.0
2022-01-03,1476,895189,567905901,640.0,648.0,620.0,625.0,-6.0,1391,956268.0,-7254.0,17000.0,385509.0,4220.0
2022-01-04,1476,1428668,914938614,635.0,650.0,632.0,641.0,16.0,1938,1642221.0,6520.0,34452.0,764664.0,0.0
2022-01-05,1476,1548071,996600086,648.0,660.0,635.0,646.0,5.0,1562,1363666.0,-4058.0,53102.0,574954.0,28000.0
2022-01-06,1476,1255850,802054957,640.0,650.0,632.0,644.0,-2.0,1460,1383620.0,-3511.0,36207.0,236818.0,13000.0
2022-01-07,1476,981936,622081248,650.0,650.0,626.0,635.0,-9.0,1170,885267.0,5275.0,36075.0,-238395.0,3000.0
2022-01-10,1476,965418,601904536,639.0,639.0,614.0,618.0,-17.0,971,932877.0,-899.0,16000.0,-22441.0,2000.0
2022-01-11,1476,1305431,794754551,618.0,619.0,598.0,613.0,-5.0,1143,1161371.0,-140.0,-22326.0,418662.0,-3000.0
2022-01-12,1476,635254,393448418,620.0,624.0,615.0,623.0,10.0,591,597956.0,1618.0,3000.0,237045.0,6000.0
2022-01-13,1476,704602,432350079,625.0,627.0,605.0,610.0,-13.0,716,703832.0,-3479.0,-20314.0,-237348.0,0.0
2022-01-14,1476,760555,456901261,610.0,610.0,595.0,605.0,-5.0,792,888037.0,1779.0,-35000.0,-157923.0,-91.0
2022-01-17,1476,523153,321020558,600.0,617.0,600.0,617.0,12.0,561,561364.0,1641.0,-27231.0,74000.0,5000.0
2022-01-18,1476,456293,283663629,618.0,626.0,618.0,620.0,3.0,521,548018.0,-992.0,-21000.0,13151.0,-65000.0
2022-01-19,1476,676446,412858704,618.0,619.0,606.0,608.0,-12.0,914,915634.0,-10637.0,-27125.0,-143822.0,-72000.0
2022-01-20,1476,431225,262884548,608.0,616.0,604.0,612.0,4.0,411,582067.0,375.0,3000.0,181200.0,-161000.0
2022-01-21,1476,667088,403235024,610.0,615.0,600.0,601.0,-11.0,729,670580.0,-1790.0,-3021.0,-249479.0,1000.0
2022-01-24,1476,652601,388253307,601.0,601.0,589.0,596.0,-5.0,799,773190.0,-1338.0,-31442.0,-247631.0,1000.0
2022-01-25,1476,1123846,667332606,590.0,602.0,582.0,599.0,3.0,1214,1361971.0,-2017.0,-40104.0,-292173.0,-68000.0
2022-01-26,1476,739609,450715378,600.0,614.0,596.0,610.0,11.0,815,821735.0,-3829.0,-22000.0,-66165.0,3000.0
2022-02-07,1476,1262200,750113237,597.0,610.0,590.0,590.0,-20.0,1571,1216771.0,2558.0,9180.0,-539107.0,-69000.0
2022-02-08,1476,487857,292764071,593.0,603.0,592.0,599.0,9.0,512,651782.0,-1000.0,-24151.0,-14910.0,-149000.0
2022-02-09,1476,400036,242262758,600.0,612.0,600.0,610.0,11.0,363,488687.0,13000.0,28562.0,-84117.0,0.0
2022-02-10,1476,552569,336501454,606.0,617.0,600.0,615.0,5.0,519,539001.0,9000.0,-1648.0,50261.0,-24000.0
2022-02-11,1476,588743,354512215,606.0,610.0,598.0,602.0,-13.0,646,467291.0,0.0,16067.0,-590.0,-73000.0
2022-02-14,1476,642377,377869342,600.0,600.0,585.0,586.0,-16.0,884,609640.0,-13305.0,-15188.0,-255086.0,1000.0
2022-02-15,1476,865701,508473368,593.0,593.0,584.0,587.0,1.0,875,1057172.0,-3.0,-32000.0,-281578.0,0.0
2022-02-16,1476,635301,376286949,590.0,595.0,590.0,594.0,7.0,716,794228.0,2889.0,-40016.0,-1324.0,0.0
2022-02-17,1476,563239,333829284,595.0,599.0,586.0,589.0,-5.0,621,535142.0,-4219.0,-840.0,-110401.0,1000.0
2022-02-18,1476,649457,382797562,590.0,593.0,585.0,589.0,0.0,611,716126.0,-1000.0,3282.0,73149.0,2000.0
2022-02-21,1476,517248,304531594,590.0,593.0,586.0,587.0,-2.0,518,662934.0,-4000.0,-24150.0,-61758.0,-157.0
2022-02-22,1476,493443,289817175,588.0,592.0,585.0,586.0,-1.0,565,651609.0,-9382.0,-16510.0,-155394.0,-6000.0
2022-02-23,1476,498917,292442552,587.0,590.0,584.0,585.0,-1.0,576,642699.0,-2000.0,1945.0,-75102.0,1000.0
2022-02-24,1476,791769,455023732,580.0,582.0,569.0,572.0,-13.0,1128,709763.0,-8849.0,-15805.0,-335294.0,-37000.0
2022-02-25,1476,961084,548849264,573.0,579.0,563.0,579.0,7.0,1200,824000.0,-2110.0,-8100.0,-12035.0,-194221.0
2022-03-01,1476,919776,540323696,587.0,600.0,579.0,585.0,6.0,974,982021.0,3745.0,3214.0,-63075.0,1000.0
2022-03-02,1476,512909,301086289,582.0,592.0,576.0,590.0,5.0,565,413423.0,1.0,13993.0,-148015.0,-19000.0
2022-03-03,1476,917387,535520670,591.0,592.0,576.0,582.0,-8.0,1045,947152.0,-2059.0,826.0,-191572.0,-204000.0
2022-03-04,1476,2237007,1240638067,564.0,564.0,548.0,552.0,-30.0,2754,1981823.0,-7148.0,59335.0,-832575.0,-100000.0
2022-03-07,1476,1392364,737351806,527.0,539.0,523.0,526.0,-26.0,2020,1348800.0,-2411.0,-5030.0,-575912.0,-5000.0
2022-03-08,1476,1622644,819439076,519.0,526.0,497.5,501.0,-25.0,2263,1490670.0,-2005.0,-180831.0,95328.0,-49000.0
2022-03-09,1476,1475945,738265878,506.0,509.0,496.0,503.0,2.0,1772,1275633.0,1000.0,1739.0,-335004.0,-22000.0
2022-03-10,1476,4510108,2075691282,497.0,500.0,453.0,453.0,-50.0,4836,4119446.0,239.0,-52506.0,-1212384.0,-146000.0
2022-03-11,1476,3205171,1398610029,438.5,444.0,427.0,437.5,-15.5,3837,1972515.0,27000.0,37011.0,-666226.0,-146000.0
2022-03-14,1476,1768118,778510015,446.0,449.0,433.5,437.0,-0.5,2173,1323924.0,0.0,20830.0,17627.0,-102000.0
2022-03-15,1476,2398145,1025792846,443.0,443.0,421.0,425.5,-11.5,2872,2057354.0,-3060.0,18135.0,499931.0,-117000.0
2022-03-16,1476,1576262,671849159,433.5,436.0,421.0,424.5,-1.0,1714,1382261.0,-1000.0,-38726.0,-112110.0,-11000.0
2022-03-17,1476,2162138,947093982,438.0,449.5,431.0,435.0,10.5,2191,1462276.0,-6003.0,5327.0,157341.0,-24000.0
2022-03-18,1476,1728087,771957408,439.0,452.5,434.0,450.0,15.0,1767,906150.0,4000.0,17276.0,26817.0,44427.0
2022-03-21,1476,1899590,885059879,455.0,472.5,454.0,468.5,18.5,2070,1572339.0,14000.0,-2649.0,28846.0,-7000.0
2022-03-22,1476,1174283,542846094,464.0,471.0,457.0,462.5,-6.0,1391,822224.0,-2000.0,10824.0,250009.0,-33000.0
2022-03-23,1476,1655399,780025872,464.0,485.0,464.0,485.0,22.5,1576,1582256.0,19000.0,23116.0,283090.0,35000.0
2022-03-24,1476,2049893,950475274,471.0,472.5,459.0,464.0,-21.0,2537,1370850.0,-4000.0,37237.0,-593295.0,-185000.0
2022-03-25,1476,698089,323241326,464.0,467.5,458.0,461.0,-3.0,835,461849.0,-9000.0,-42011.0,21245.0,1000.0
2022-03-28,1476,801978,362681014,461.0,461.0,448.0,456.5,-4.5,1117,746876.0,1000.0,1518.0,179821.0,-67000.0
2022-03-29,1476,698486,322520820,458.5,465.0,455.5,464.5,8.0,741,951062.0,1000.0,-4718.0,182124.0,1000.0
2022-03-30,1476,1887600,906875694,479.0,485.0,474.0,481.5,17.0,1963,1543848.0,-2000.0,37144.0,-63617.0,142000.0
2022-03-31,1476,713502,342424985,480.0,484.5,477.5,477.5,-4.0,863,679649.0,-4000.0,10940.0,-89900.0,184000.0
2022-04-01,1476,1249231,604169516,469.0,489.0,469.0,488.5,11.0,1287,1130186.0,3000.0,502.0,-181172.0,312000.0
2022-04-06,1476,1411613,665856873,464.5,478.0,464.0,475.5,-13.0,3425,1232274.0,-2000.0,17290.0,-543736.0,200000.0
2022-04-07,1476,907891,430637292,470.0,484.0,470.0,470.5,-5.0,1059,687798.0,-1000.0,-5820.0,-69398.0,18000.0
2022-04-08,1476,705591,336951915,471.0,484.5,471.0,475.0,4.5,726,604362.0,1073.0,9701.0,-224800.0,63000.0
2022-04-11,1476,1434781,691844047,479.0,489.0,472.5,485.0,10.0,1487,1427782.0,2000.0,-28062.0,-325331.0,542000.0
2022-04-12,1476,1186401,575930951,475.5,493.0,475.5,480.0,-5.0,1303,1225187.0,1000.0,3378.0,-493115.0,324000.0
2022-04-13,1476,591247,284596147,484.0,487.5,476.0,480.0,0.0,682,548837.0,1000.0,11296.0,-145840.0,77000.0
2022-04-14,1476,383409,184813089,487.0,487.0,478.0,482.0,2.0,456,227972.0,84.0,3239.0,-20000.0,-15000.0
2022-04-15,1476,413740,194758420,479.5,480.0,465.5,466.5,-15.5,593,314558.0,-7000.0,-9691.0,-71000.0,0.0
2022-04-18,1476,450929,210540472,463.0,472.5,461.5,464.5,-2.0,568,394467.0,0.0,-3572.0,-26000.0,5000.0
2022-04-19,1476,577306,269316108,465.0,471.5,462.0,462.0,-2.5,620,524291.0,1000.0,8592.0,-182427.0,13000.0
2022-04-20,1476,907239,425192553,462.5,472.5,459.0,470.0,8.0,910,1417750.0,-3000.0,-16532.0,-122710.0,110000.0
2022-04-21,1476,1386507,673349721,470.5,490.0,470.5,488.0,18.0,1449,1417750.0,2387.0,28808.0,-35510.0,164000.0
2022-04-22,1476,1481176,738368936,486.5,508.0,481.0,503.0,15.0,1732,1380250.0,13261.0,-4899.0,-51102.0,256000.0
2022-04-25,1476,1458488,701059031,493.0,497.0,474.0,475.0,-28.0,1582,1151382.0,-14668.0,11074.0,146490.0,-136000.0
2022-04-26,1476,1703618,769443485,478.5,491.0,478.5,485.5,10.5,847,700767.0,-995.0,-28336.0,946065.0,121000.0
2022-04-27,1476,608145,288432213,478.5,479.0,468.5,472.5,-13.0,804,671172.0,-5666.0,-5097.0,-175595.0,28000.0
2022-04-28,1476,691631,327403150,480.0,480.0,467.0,472.0,-0.5,691,652650.0,-951.0,5330.0,-153351.0,60000.0
2022-04-29,1476,668471,315408746,477.0,488.5,477.0,487.5,15.5,605,412418.0,4000.0,7.0,235798.0,9000.0
2022-05-03,1476,457200,221846671,487.5,491.5,482.0,485.0,-2.5,525,560780.0,-3000.0,-4010.0,-157100.0,-7000.0
2022-05-04,1476,491813,243346364,485.0,497.0,485.0,496.5,11.5,619,362157.0,2000.0,-3220.0,129184.0,1000.0
2022-05-05,1476,958055,473003937,501.0,504.0,489.0,493.5,-3.0,896,725731.0,2180.0,37557.0,-156190.0,1274.0
2022-05-06,1476,1516127,723787089,489.0,489.0,462.0,482.0,-11.5,1588,1239570.0,-5958.0,4077.0,-341619.0,7000.0
2022-05-09,1476,1628879,768881886,468.0,477.0,468.0,473.0,-9.0,1316,1888797.0,-3211.0,1925.0,79000.0,-34000.0
2022-05-10,1476,2070387,957762069,467.5,470.0,454.0,466.0,-7.0,1893,2055807.0,-4335.0,15361.0,39155.0,-47000.0
2022-05-11,1476,2867602,1406099067,468.5,510.0,468.5,505.0,39.0,2602,1711476.0,53178.0,-58393.0,1121026.0,25000.0
2022-05-12,1476,1900892,956479718,500.0,515.0,495.5,500.0,-5.0,1798,1699214.0,-26379.0,-9000.0,296406.0,39000.0
2022-05-13,1476,1641202,827661432,511.0,519.0,504.0,512.0,12.0,1498,1321436.0,-8120.0,5000.0,701317.0,13000.0
2022-05-16,1476,974091,497202056,520.0,521.0,503.0,506.0,-6.0,1193,888856.0,4341.0,15000.0,282759.0,-42000.0
2022-05-17,1476,775713,391008565,512.0,512.0,499.0,505.0,-1.0,894,805734.0,-3579.0,-4252.0,78314.0,-25000.0
2022-05-18,1476,1222305,604659469,501.0,504.0,488.5,495.0,-10.0,1352,1024539.0,-3911.0,-10456.0,-56189.0,-189000.0
2022-05-19,1476,2541728,1183173201,477.0,482.0,459.0,462.5,-32.5,3174,1582689.0,-14000.0,-100753.0,-487964.0,-187000.0
2022-05-20,1476,1090946,509116470,463.0,471.5,461.0,465.5,3.0,1205,875638.0,994.0,-7017.0,99842.0,-52000.0
2022-05-23,1476,1025548,472667761,459.0,467.5,456.0,456.5,-9.0,1210,1012502.0,-1509.0,12613.0,-261455.0,17386.0
2022-05-24,1476,1849923,873492503,465.0,479.5,464.0,469.5,13.0,1783,1085764.0,7915.0,-2000.0,374500.0,-73696.0
2022-05-25,1476,676287,319882945,475.0,477.5,464.5,475.5,6.0,789,578176.0,4073.0,18000.0,70144.0,16006.0
2022-05-26,1476,881188,409548985,475.5,475.5,460.0,460.0,-15.5,1166,687793.0,-8969.0,12000.0,-296301.0,-2193.0
2022-05-27,1476,887823,415750441,466.0,475.0,462.0,467.0,7.0,930,500975.0,6451.0,9008.0,17460.0,-4887.0
2022-05-30,1476,1006603,484898397,472.0,488.5,472.0,487.5,20.5,1121,953854.0,18534.0,-9000.0,277995.0,-3189.0
